"","Artist","ArtistID","ArtistGenres","ArtistPopularity","ArtistNumFollowers","AlbumName","AlbumID","AlbumBestChartPosition","AlbumWeeksOnChart","AlbumWeeksNumberOne","AlbumPopularity","TrackName","TrackID","TrackDuration","TrackNumber","TrackDanceability","TrackEnergy","TrackKey","TrackLoudness","TrackMode","TrackSpeechiness","TrackAcousticness","TrackInstrumentalness","TrackLiveness","TrackValence","TrackTempo","TrackTimeSignature","Release_year","Release_month","Season","isPop","isRock","isFolk","isTechno","isRap","isJazz","isIndie","isMetal","isBlues","isPunk"
"2440","Kate Tempest","1O3wYcUD08X9yb6J3xaw5M","chamber psych,lgbtq+ hip hop,slam poetry",50,96480,"Everybody Down","7D7AbNgs6SWCiS9iLS0uG1",94,2,0,42,"Happy End","7ErNqz0W9jg4JqHgsAcgkk",433279,12,0.69,0.874,6,-5.14,1,0.125,0.00178,0,0.129,0.571,176.03,4,2014,"May","spring",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2441","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Chandelier","4VrWlk8IQxevMvERoX08iC",216120,1,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,5,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2442","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Big Girls Cry","75xgoXAGed7jiNDdV8TNOe",210613,2,0.469,0.592,5,-4.962,1,0.0399,0.0393,0,0.105,0.0938,161.996,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2443","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Burn the Pages","65wEaW5gwitTZt8JA7iugo",195146,3,0.507,0.811,6,-4.645,1,0.155,0.0497,3.32e-05,0.121,0.459,180.081,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2444","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Eye of the Needle","2ejeiQQcxOONtMDgV2GXSu",248746,4,0.495,0.7,4,-5.639,1,0.144,0.141,0,0.102,0.279,144.426,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2445","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Hostage","42PnVxGUSKziKSKXCNXoob",176000,5,0.639,0.711,1,-3.289,1,0.136,0.00762,0,0.24,0.659,143.899,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2446","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Straight for the Knife","6AAl7AECcCH7mVGNqHGmaI",211213,6,0.444,0.497,8,-5.683,1,0.0357,0.189,0,0.117,0.151,124.382,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2447","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Fair Game","3N1bQ9rnwVXIKClKx6vcpG",231520,7,0.519,0.408,4,-5.561,0,0.0314,0.612,0,0.0985,0.27,131.516,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2448","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Elastic Heart","6kwAbEjseqBob48jCus7Sz",257200,8,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2449","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Free the Animal","5J8MPzzufgbhutBl8gEr6r",264866,9,0.674,0.877,5,-4.945,1,0.167,0.0559,0.000112,0.0836,0.383,109.038,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2450","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Fire Meet Gasoline","3Rw6shHCDFRWv3g2WmEFKv",241493,10,0.418,0.764,5,-3.307,0,0.0559,0.00598,0,0.149,0.33,175.669,3,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2451","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Cellophane","6hWG9YfOhxlZyIf4EnbA97",265586,11,0.42,0.42,6,-9.579,1,0.0873,0.765,0,0.112,0.339,110.07,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2452","Sia","5WUlDfRSoLAfcVSX1WnrxN","australian dance,australian pop,dance pop,pop",85,13799431,"1000 Forms Of Fear","3xFSl9lIRaYXIYkIn3OIl9",5,103,0,76,"Dressed In Black","1ruNslbgoiZk8e1vP0lY6j",400253,12,0.448,0.769,0,-4.107,0,0.0403,0.0281,3.03e-06,0.303,0.319,86.982,4,2014,"July","summer",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2453","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"Welcome To New York","10nqz67NQWWa7XPq7ycihi",212600,1,0.79,0.635,7,-4.709,1,0.0313,0.0326,2.46e-06,0.308,0.65,117.012,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2454","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"Blank Space","2ls70nUDfjzm1lSRDuKxmw",231826,2,0.75,0.687,5,-5.44,1,0.0704,0.0794,0,0.0732,0.597,96.031,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2455","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"Style","71PmZqBXH0RUETqxpwlV0w",231000,3,0.592,0.799,2,-5.473,1,0.0397,0.00246,0.000933,0.112,0.516,94.992,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2456","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"Out Of The Woods","7EpVQjqtKygiwJIASxMWNg",235800,4,0.557,0.831,7,-6.855,1,0.039,0.001,1.53e-05,0.334,0.34,92.008,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2457","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"All You Had To Do Was Stay","4NNolUeL5m2ju7kf8pdg6H",193293,5,0.603,0.733,5,-5.692,1,0.035,0.00164,2.99e-05,0.11,0.514,97.031,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2458","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"Shake It Off","1kKlhuQE0HXp1IwBRpaH2P",219200,6,0.644,0.789,7,-5.351,1,0.172,0.0543,0,0.184,0.932,160.041,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2459","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"I Wish You Would","5RVJ6VKfwtosA5Q1qeHdjF",207440,7,0.653,0.903,0,-5.914,1,0.0524,0.0173,8.16e-05,0.108,0.473,118.026,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2460","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"Bad Blood","0TvQLMecTE8utzoNmvXRbK",211933,8,0.65,0.796,7,-6.078,1,0.177,0.0978,1.08e-05,0.172,0.295,170.141,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2461","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"Wildest Dreams","3fVnlF4pGqWI9flVENcT28",220440,9,0.559,0.689,8,-7.344,1,0.0811,0.0704,0.00304,0.102,0.468,140.035,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2462","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"How You Get The Girl","5Z9ocF6ng0m2haHnKtHwTp",247533,10,0.76,0.661,5,-6.094,1,0.051,0.00434,0.00711,0.0796,0.522,119.987,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2463","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"This Love","7lTxQZVXlvIX7Z3szSy8Sh",250093,11,0.476,0.449,4,-8.776,1,0.0351,0.659,0,0.0846,0.0856,143.919,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2464","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"I Know Places","6Ck9WerfsyvC4v4AylUoDp",195706,12,0.64,0.767,0,-4.936,1,0.0463,0.247,0,0.168,0.529,79.999,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2465","Taylor Swift","06HL4z0CvFAxyc27GXpf02","dance pop,pop",95,23093947,"1989","5fy0X0JmZRZnVa2UEicIOl",1,161,1,74,"Clean","2k43eySbfpDVx0PrO99UI8",271000,13,0.808,0.374,4,-7.788,1,0.0349,0.25,0,0.111,0.229,103.975,4,2014,"January","winter",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2466","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"Gosh","5wN0Qf0iHLcWbCugUtQLNp",291018,1,0.753,0.46,10,-12.285,0,0.0687,0.0166,0.787,0.0918,0.38,139.447,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2467","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"Sleep Sound","515ka3A61zIelXCIRdfFIe",232622,2,0.74,0.463,5,-13.709,0,0.0471,0.655,0.895,0.416,0.101,118.184,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2468","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"SeeSaw (feat. Romy)","1nXRacxi1isUvleBB6Jgx7",268788,3,0.623,0.68,9,-11.885,0,0.0353,0.266,0.848,0.679,0.177,125.033,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2469","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"Obvs","50Dfp4PZQqvXLlniASKpTY",231039,4,0.649,0.392,5,-12.603,0,0.0375,0.856,0.926,0.0817,0.415,76.031,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2470","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"Just Saying","6wYROkv6ZrZJiS8utsY8P6",83898,5,0.247,0.196,8,-17.386,0,0.052,0.956,0.848,0.164,0.0389,146.201,3,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2471","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"Stranger In A Room (feat. Oliver Sim)","5wIXla4rVSXjK4bpi6ZwnH",177511,6,0.664,0.157,0,-17.26,0,0.0458,0.978,0.385,0.105,0.334,129.995,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2472","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"Hold Tight","7MYulTjMF1SFGFGwnr5vwT",243399,7,0.576,0.782,1,-10.121,1,0.0388,0.607,0.934,0.111,0.11,125.501,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2473","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"Loud Places (feat. Romy)","0Sl8C9oeS3b5Kv9bSvTPDr",283066,8,0.646,0.631,8,-10.748,0,0.0436,0.00462,0.288,0.122,0.167,109.02,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2474","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"I Know There's Gonna Be (Good Times)","6393Du1axGG1NvAMq0OcfU",213622,9,0.458,0.597,11,-9.919,0,0.22,0.12,0,0.477,0.484,89.455,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2475","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"The Rest Is Noise","7JjzVELpOxqsKP4jNcZXlA",298305,10,0.681,0.664,0,-11.117,0,0.0435,0.59,0.864,0.276,0.323,124.983,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2476","Jamie xx","7A0awCXkE1FtSU8B0qwOJQ","electronica,future garage,indie soul,indietronica,new rave",63,545112,"In Colour","0AVPusXNzK1jWwefBiPJ5I",3,20,0,66,"Girl","3esjTrpXxTrJkCVjrQpcDB",245585,11,0.359,0.603,8,-11.608,0,0.347,0.229,0.631,0.197,0.473,101.659,4,2015,"June","summer",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"2477","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"Wesley's Theory","7Ks4VCY1wFebnOdJrM13t6",287360,1,0.509,0.787,7,-6.754,1,0.265,0.359,2.76e-05,0.26,0.507,114.449,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2478","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"For Free? - Interlude","75izAeHlGuOgA865CFDyIv",130893,2,0.526,0.896,8,-4.708,1,0.197,0.588,0,0.37,0.745,129.313,1,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2479","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"Institutionalized","4oFtLSgHyZPNYDCcANhTnO",271773,4,0.539,0.731,3,-5.085,0,0.453,0.112,1.19e-06,0.129,0.568,81.114,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2480","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"These Walls","7uWVT3UkCAZyANvv0bdyQn",300973,5,0.752,0.489,1,-5.233,1,0.137,0.11,3.57e-06,0.202,0.373,108.005,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2481","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"u","1bxEpNR75Hq3T2oF9AZjt8",268493,6,0.406,0.798,11,-5.585,0,0.432,0.26,0,0.461,0.58,71.547,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2482","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"Alright","3iVcZ5G6tvkXZkZKlMpIUs",219333,7,0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2483","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"For Sale? - Interlude","7unx2Rvsq8D0RfOLRXclTA",291720,8,0.301,0.686,2,-8.36,1,0.0831,0.442,0.000115,0.121,0.276,79.036,3,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2484","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"Momma","0CjJqkWOpIUXdem5hUcxAk",283120,9,0.615,0.743,1,-4.58,1,0.325,0.254,0,0.665,0.515,111.914,5,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2485","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"Hood Politics","2UOYzhusMTypF7oAQwksCj",292520,10,0.731,0.661,6,-6.562,0,0.376,0.145,0,0.12,0.369,87.912,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2486","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"How Much A Dollar Cost","4tQcyj5488alHT1ZgFduzn",261746,11,0.624,0.729,1,-4.747,1,0.198,0.415,0,0.135,0.334,87.948,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2487","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"Complexion (A Zulu Love)","72hFOhhhnOJZnnp6uVOgPn",263360,12,0.665,0.558,2,-7.863,0,0.303,0.566,4.57e-06,0.219,0.37,89.953,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2488","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"The Blacker The Berry","5Mtt6tZSZA9cXTHGSGpyh0",328826,13,0.553,0.852,10,-4.08,0,0.305,0.00713,0,0.463,0.27,176.058,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2489","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"You Ain't Gotta Lie (Momma Said)","7A3ETuOrieyx9KSF0sn0Zf",241680,14,0.443,0.635,11,-5.404,0,0.223,0.455,2.07e-05,0.285,0.672,93.742,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2490","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"i","3ODXRUPL44f04cCacwiCLC",336013,15,0.541,0.809,8,-4.286,1,0.324,0.708,0,0.72,0.753,120.094,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2491","Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","conscious hip hop,hip hop,pop rap,rap,west coast rap",87,13181120,"To Pimp A Butterfly","7ycBtnsMtyVbbwTfJwRjSP",1,41,1,76,"Mortal Man","1WT11QmhZutciEv1NsHt1R",727106,16,0.567,0.525,10,-9.043,0,0.75,0.665,0,0.708,0.416,86.935,4,2015,"March","spring",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"2492","Robyn","6UE7nl9mha6s8z0wFQFIZ2","dance pop,electropop,pop,scandipop,swedish electropop,swedish pop,tropical house",68,579914,"Honey","0CQ68SLY0B5e6L1rn8jfkc",21,2,0,57,"Missing U","11u6Qkl4ri0fMWZIQDmFUJ",297268,1,0.702,0.666,5,-8.307,0,0.0463,0.0472,0.000119,0.139,0.109,119.93,4,2018,"October","autumn",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2493","Robyn","6UE7nl9mha6s8z0wFQFIZ2","dance pop,electropop,pop,scandipop,swedish electropop,swedish pop,tropical house",68,579914,"Honey","0CQ68SLY0B5e6L1rn8jfkc",21,2,0,57,"Human Being","0jC1BtfrbATACVSAi8XNuP",226367,2,0.729,0.566,1,-10.114,1,0.0365,0.679,0.524,0.0891,0.244,110.424,4,2018,"October","autumn",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2494","Robyn","6UE7nl9mha6s8z0wFQFIZ2","dance pop,electropop,pop,scandipop,swedish electropop,swedish pop,tropical house",68,579914,"Honey","0CQ68SLY0B5e6L1rn8jfkc",21,2,0,57,"Because It's In The Music","0lReIdYs36MsAAKno9OCtV",274083,3,0.764,0.611,11,-6.514,0,0.0543,0.0306,1.08e-05,0.167,0.12,109.826,4,2018,"October","autumn",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2495","Robyn","6UE7nl9mha6s8z0wFQFIZ2","dance pop,electropop,pop,scandipop,swedish electropop,swedish pop,tropical house",68,579914,"Honey","0CQ68SLY0B5e6L1rn8jfkc",21,2,0,57,"Baby Forgive Me","4WONLwwoPAgAvVGeU5mo8I",256377,4,0.683,0.442,9,-14.771,1,0.0415,0.773,0.536,0.127,0.14,105.624,4,2018,"October","autumn",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"2496","Robyn","6UE7nl9mha6s8z0wFQFIZ2","dance pop,electropop,pop,scandipop,swedish electropop,swedish pop,tropical house",68,579914,"Honey","0CQ68SLY0B5e6L1rn8jfkc",21,2,0,57,"Send To Robin Immediately","0EHITQpN5gz0Rsu49Xr1W3",239712,5,0.328,0.48,4,-12.185,0,0.0652,0.548,0.398,0.101,0.152,107.94,4,2018,"October","autumn",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
